Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, out of labor force (% age 15+)",fin45.1.2.d.11,25.4
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, older (% age 25+)",fin45.1.2.d.4,32.42
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, male (% age 15+)",fin45.1.2.d.2,40.63
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, richest 60% (% ages 15+)",fin45.1.2.d.8,41.07
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, poorest 40% (% ages 15+)",fin45.1.2.d.7,24.58
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, in labor force (% age 15+)",fin45.1.2.d.12,38.09
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, female (% age 15+)",fin45.1.2.d.1,28.26
Argentina,ARG,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried (% age 15+),fin45.1.2.d,34.53
Argentina,ARG,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, older (% age 25+)",fin45.1.3.d.4,27.12
Armenia,ARM,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried (% age 15+),fin45.1.3.d,23.12
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)",fin45.1.3.d.8,28.06
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)",fin45.1.3.d.7,15.68
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, male (% age 15+)",fin45.1.3.d.2,29.72
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, female (% age 15+)",fin45.1.3.d.1,17.93
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, out of labor force (% age 15+)",fin45.1.3.d.11,23.04
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, in labor force (% age 15+)",fin45.1.3.d.12,23.16
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, primary education or less (% ages 15+)",fin45.1.3.d.5,26.29
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, rural (% age 15+)",fin45.1.3.d.9,20.98
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, secondary education or more (% ages 15+)",fin45.1.3.d.6,22.82
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, urban (% age 15+)",fin45.1.3.d.10,23.85
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, young (% ages 15-24)",fin45.1.3.d.3,24.29
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, young (% ages 15-24)",fin45.1.1.d.3,21.95
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, urban (% age 15+)",fin45.1.1.d.10,39.36
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, secondary education or more (% ages 15+)",fin45.1.1.d.6,39.27
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, rural (% age 15+)",fin45.1.1.d.9,38.88
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, primary education or less (% ages 15+)",fin45.1.1.d.5,39.58
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, out of labor force (% age 15+)",fin45.1.1.d.11,43.45
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, older (% age 25+)",fin45.1.1.d.4,43.1
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, male (% age 15+)",fin45.1.1.d.2,34.59
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, richest 60% (% ages 15+)",fin45.1.1.d.8,31.49
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, poorest 40% (% ages 15+)",fin45.1.1.d.7,50.89
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, in labor force (% age 15+)",fin45.1.1.d.12,36.9
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, female (% age 15+)",fin45.1.1.d.1,42.89
Armenia,ARM,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried (% age 15+),fin45.1.1.d,39.24
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, young (% ages 15-24)",fin45.1.2.d.3,52.19
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, urban (% age 15+)",fin45.1.2.d.10,34.13
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, secondary education or more (% ages 15+)",fin45.1.2.d.6,35.72
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, rural (% age 15+)",fin45.1.2.d.9,38.52
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, primary education or less (% ages 15+)",fin45.1.2.d.5,32
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, out of labor force (% age 15+)",fin45.1.2.d.11,30.4
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, older (% age 25+)",fin45.1.2.d.4,31.42
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, male (% age 15+)",fin45.1.2.d.2,34.67
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, richest 60% (% ages 15+)",fin45.1.2.d.8,38.21
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, poorest 40% (% ages 15+)",fin45.1.2.d.7,30.79
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, in labor force (% age 15+)",fin45.1.2.d.12,37.94
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, female (% age 15+)",fin45.1.2.d.1,35.7
Armenia,ARM,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried (% age 15+),fin45.1.2.d,35.25
Armenia,ARM,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, older (% age 25+)",fin45.1.3.d.4,22.89
Australia,AUS,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried (% age 15+),fin45.1.3.d,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)",fin45.1.3.d.8,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)",fin45.1.3.d.7,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, male (% age 15+)",fin45.1.3.d.2,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, female (% age 15+)",fin45.1.3.d.1,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, out of labor force (% age 15+)",fin45.1.3.d.11,..
Australia,AUS,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, in labor force (% age 15+)",fin45.1.3.d.12,..
